,대상자번호,업종코드1,대상자명,대상자코드
6696,3100023614,D323,(주)토비스,100
6710,2135101143,D369,SAMTEL COLOUR LIMITED,135
6720,6000066620,,"HUNT ELECTRONIC USA, INC.",450
6802,3100020945,G5199,(주)제이에스씨,100
6803,3100012865,F45,에스케이건설(주),100
6832,6000070649,,ELAN LLC,361
6845,3100001735,D3699,엘에스산전(주),100
6850,3100022350,D3430,에이디엠이십일(주),100
6948,3100107812,D322,(주)더파이버스,100
6952,3100101542,D369,(주)한스케미칼,100
6964,6000043103,G5160,씨엔에스통상,100
7087,6000070670,,TERASKITA(MUADZAM) SDN BHD,151
7179,6000068234,D2891,(주)동양E&C,100
7180,6000070630,,POLIBRAKO POLIESTER LTDA.,511
7199,6000070676,,AUTOMOTRIZ EDUARDO,525
7201,6000070680,G502,(유)브이피에이치아이,100
7310,6000061151,D2129,(주)용호산업,100
7317,6000060138,G5172,BELSUL INDUSTRIA E COMERCIO DE MATERIAS PRIMAS LTDA(BELSUL),511
7405,6000069179,D2511,광명타이어,100
7483,3100113197,D3151,엔타임텍,100
7484,3100112007,D179,(주)아트플러스코리아,100
7486,3100112292,D17,영동섬유(주),100
7490,3100102712,D3219,(주)휘닉스피디이,100
7534,2275102665,G5172,ERPA KIMYA SANAYI VE TICARET LTD STI,275
7610,2520100229,G5020,MILLENIUM AUTO SERVICES SA,520
7626,6000069149,D,(주)엘에스폼웍,100
7627,6000069141,,KALE OTOMOTIV SAN DIS TIC.LTD.STI,275
7646,2357100532,D3412,SAAB AUTOMOBILE AB,357
7653,2280101535,D2811,MABANI STEEL LLC,280
7654,2280101431,G51,SPRING STAR FOODSTUFF LLC,280
7751,2525100285,G5020,JOSE ORTEGA SANABRIA(AUTO KOREA),525
7829,2450118206,G5211,"SEARS HOLDINGS CORPORATION
",450
7944,3100008710,D295,(주)디지아이,100
7948,3100010325,D,동양메이저주식회사 (섬유사업부문 서울지점),100
7950,3100012645,D3219,(주)아큐텍반도체기술,100
7953,6000049625,G519,MAPNA GROUP,220
8051,3100112218,G51,엔트로상사,100
8052,3100111673,D181,다비모드(주),100
8053,3100112137,D3219,해피통상(주),100
8057,3100108333,D1791,(주)캬라반이에스,100
8066,6000069181,G518,디앤제이,100
8274,2450116168,G5219,FOREVER 21 INC,450
8383,2321102351,G518,SARL NETWORK ELECTRONICS FRANCE,321
8391,6000069632,,GRUPO BREPO,518
8506,2450111276,G5241,"GAP INC THE
(GAP/ GAP THE/ GAPKIDS)",450
8534,2275102527,M7449,PERKON PERSONEL KONTROL BARKOD SISTEMLERI BILGISAYAR YAZILIM ELEKTRONIK TICARET SANAYI LTD STI,275
8591,6000066110,G519,K NINETYSIX INC,450
8695,2450120228,G5141,JHK TEXTILE INC,450
8701,2350100318,D20,TABERNA RAMME AS,350
8738,6000074138,D3219,(주)대진인더스,100
8830,2120102623,G5131,GOODWELL FRUITS CO  LTD,120
8931,3100003090,D2521,(주)평화산업,100
8937,3100108684,D,(주)달라스이천,100
8938,3100111570,G501,(주)듀몬,100
8976,3100117920,D272,(주)세형금속,100
9062,6000068140,G5269,JOHNNY APPLESEED S INC,450
9298,2450113786,G5149,HEADS AND THREADS INTERNATIONAL LLC,450
9422,6000068227,I63,DALIAN BEILIANG GROUP CO LTD ,121
9505,3100001466,D28,성문전자(주),100
9509,3100012338,D181,신진교역(주),100
9534,6000074139,D251,(주)명진,100
9598,3100012712,G51,서린상사(주),100
9607,3100108031,G519,하나인삼주식회사,100
9615,3100112064,D2933,창신인터내셔날(주),100
9616,3100114089,G519,주성폴리머(주),100
9617,3100109235,D2812,대봉아크로텍(주),100
9627,2130106018,G51,TWEEN BRANDS SOURCING HONG KONG LIMITED,130
9631,2130106498,G519,CHOY YEE HONG KONG COMPANY LIMITED,130
9745,2176102935,G5172,"BENCHMARK TECHNOLOGY INVESTMENT AND COMMERCE COMPANY LIMITED (CONG TY TNHH THUONG MAI, DAU TU VA CONG NGHE CHUAN)",176
9827,6000044177,G5159,KARNOMOURAKIS G J LTD(GEOPLAST AND SUNRISE),327
9857,6000066620,R9212,HUNT ELECTRONIC USA INC,450
10080,3100115833,D369,(주)동성산업,100
10095,3100002693,D33,(주)명진아이웨어,100
10200,3100109803,D343,신한국기업,100
10297,2360103193,D313,CONNECTIX LIMITED(CONNECTIX),360
10301,2550102976,D3430,PELZER DE MEXICO S A DE C V(PELZER),550
10331,6000072626,,LLC WHITE WIND DIGITAL_7730145837,361
10503,6000060129,D2913,대흥공업,100
10613,2552100040,G5012,RIGUERO CALDERON AND CIA LTDA Y O DIESEL MOTORS TRADING CIA LTDA(DIESEL MOTORS TRADING CIA. LTDA),552
10624,6000068299,D3211,FIRST PHILEC SOLAR CORPORATION ,165
10640,3100008043,D3219,신성전자통신(주),100
10641,3100000433,D3699,대림산업(주) 석유화학사업부,100
10648,3100116590,G519,쿡웰,100
10654,6000079673,,"GAOZHOU JIANFENG HARDWARE MANUFACTURER CO., LTD.",121
10731,6000065607,D2939,주식회사 퓨텍,100
10733,3100021477,D2899,성우교역(주),100
10736,3100011598,G5191,(주)자나두,100
10739,3100002394,D2415,건설화성(주),100
10742,3100106913,G51,미래글로발리미티드(주),100
10745,3100112001,D343,(주)은성브레이크,100
10753,6000080682,D,만양산업,100
10755,6000068301,G5020,PNEUMAIS COMERCIO E SERVICOS DE PNEUS LDA,352
10824,3100008976,D222,경원화성(주),100
10825,3100005656,D3332,삼성테크윈(주),100
10991,3100115327,G5141,(주)이지쿡,100
11020,6000074139,D251,(주)명진,100
11058,6000068267,D2891,SHIMOTORI CRAFT K K,140
11101,6000069141,G51,KALE OTOMOTIV SANAYI DIS TICARET LTD STI,275
11212,3100000411,F,극동건설 (주),100
11237,3100118115,G5171,두성UMa(주)(구(주)폴젬),100
11238,3100115091,G5151,(주)피앤씨인더스트리,100
11298,3100113467,D179,성심텍스타일,100
11354,3100022357,D2811,성창 E&C(주),100
11356,3100011336,G5181,(주)금호하드웨어,100
11358,3100107154,D3332,(주)필로시스,100
11359,3100107600,D2939,(주)가이아,100
11360,3100106655,G5263,테스텍인터내셔날(주),100
11364,3100107929,G519,(주)시에스티무역,100
11365,3100114485,D29,(주)델타엔지니어링,100
11367,3100104921,D3219,세주엔지니어링(주),100
11392,6000074642,D3220,주식회사 롭테크놀러지,100
11396,6000074663,D2433,(주)모신바이오텍,100
11462,6000074747,D,삼화통신공업(주),100
11466,6000074713,,"VIETPHAT DEVELOPMENT TRADING CO.,LTD",176
11467,6000066189,G51,HYUNDAI CONSTRUCTION EQUIPMENT MAROC SARL (HCEM),645
11478,6000068138,G5241,LIMITED STORES INC THE(LIMITED/LIMITED THE),450
11489,6000070670,G5189,TERASKITA MUADZAM SDN BHD,151
11519,6000044319,D1720,SAE HWA VINA CO LTD,176
11524,3100118333,G,주식회사 상우유통,100
11542,2525100552,G502,IMPORDELTOM SA,525
11594,6000079183,D,이큐앤텍 주식회사,100
11600,6000078715,G51,(주)이레스틸,100
11629,2121109379,D3412,FAW HAIMA AUTOMOBILE CO LTD ,121
11713,6000078709,D2931,천풍산업(주),100
11718,6000044123,D369,PRINT IT DIVISION OF INDRAYANI SALES PRIVATE LIMITED,135
11730,3100116500,D17,(주)브라이언스 아일랜드,100
11761,2121112110,D369,BEIJING SHIYUANDA ELEC TECH CO LTD,121
11771,3100004404,D2721,(주)풍국,100
11772,3100000562,D2511,한국타이어(주),100
11773,3100001240,D312,일진전기(주),100
11776,3100010793,G519,(주)가조산업,100
11778,3100002394,D,건설화성(주),100
11779,3100010078,G5181,(주)로자,100
11780,3100100093,G5172,(주)플라스켐,100
11798,6000074821,G518,파트윈,100
11845,3100002736,D2899,현대종합금속(주),100
11846,3100007069,D2952,(주)경동나비엔,100
11847,3100008028,D3699,(주)에이펙스,100
11848,3100000433,F4521,대림산업(주),100
11880,3100101876,D179,(주)씨케이글로벌,100
11993,6000074823,G519,NANJING BAOWEISHI MECHANICAL AND ELECTRICAL EQUIPMENT ENGINEERING CO LTD ,121
12015,3100007142,D28,신성정밀공업(주),100
12020,3100115204,G51,푸드코리아,100
12022,3100110916,G5189,(주)아이엠에스,100
12027,6000074823,,"NANJING BAOWEISHI MECHANICAL AND ELECTRICAL EQUIPMENT ENGINEERING CO., LTD.",121
12096,6000074821,G518,파트윈,100
13569,2503100253,R923,LABORATORIOS MICROSULES Y BERNABO S.A,503
15053,2360101579,G52,"OUTDOOR GROUP LIMITED, THE",360
15724,2410100501,G519,REMCO TIRE DISTRIBUTORS (LONDON) LIMITED,410
16410,2130102467,D369,EASTON ENTERPRESES LTD,130
17261,2135101135,D369,GANAGE PRESSINGS LTD,135
17723,2130102023,G51,TAILY HONG TRADING CO LTD,130
18017,2525100167,D369,RAFIATEX CIA LTDA,525
19093,2450109315,G519,KALTEC ELECTRONICS INC,450
19115,2701100981,G519,ASIA MOTORS (AUSTRALIA) PTY LIMITED,701
19911,2135101194,G51,CRYLSTALEDGE ENGINEERING PRIVATE LIMITED,135
20715,2165100763,D369,DEL MONTE PHILIPPINES INC,165
22887,2410101313,R923,TRI CITY TIRES & AUTO SERVICE INC,410
23729,2140102471,G51,HARUTA FLOWER CO LTD,140
27243,2140102557,G51,BORI JAPAN,140
27346,2151101067,G519,DAEWOO ELECTRONIC SALES & SERVICES(M) SDN BHD,151
27801,2701101445,R923,WORSTHORNE PEDERSEN PUBLISHING PTY LTD,701
28596,2332101297,D369,GIORGIO JANEKE S R L,332
28961,2703100278,G519,HANYANG CORPORATION LIMITED,703
29198,2450109240,G519,JACQUES MORET INC,450
29294,2176101102,R923,SAIGON SHIPYARD LTD,176
31001,2525100214,D369,TEXTILES DEL VALLE S A,525
31555,2527100084,D369,GRUPO RAYO S A DE C V,527
32279,2410100941,G519,SAMTACK COMPUTER INC,410
33827,2140101984,G519,CLASSIC JAPAN CO LTD,140
34021,2332101389,D369,I T V INDUSTRIA TESSILE DEL VOMANO SRL,332
35137,2220100401,G51,SAIPA YADAK TRADING,220
36110,2450113255,G519,DIGITAL GRAPHIC SYSTEMS,450
36260,2550101825,D369,LG ELECTRONICS MONTERREY MEXICO SA DE CV (LGEMM) 멕시코 몬테레이,550
36471,2450113079,G519,Y'S TRADING INC,450
36741,2450113786,G5149,HEADS AND THREADS INTERNATIONAL LLC,450
37035,2280100715,G51,TILE MARINE,280
37534,2450113099,G52,AMAZON.COM INC,450
37716,2450105523,G519,ZELOUF INTERNATIONAL CORP,450
37873,2519100003,D3699,COMETAL,519
38072,2450109569,D18,RUSSEL NEWMAN INC,450
38965,2511102941,D2711,ACO CEARENSE INDUSTRIAL LTDA,511
39009,2410101611,D3219,TORONTO MICROELECTRONICS INC,410
39929,6000045646,G,(주)디엠티앤피비,100
41109,2325102680,D252,ISOLA AG,325
41523,2618100473,G519,UNION GROUP,618
41682,2511103007,G51,PROMAT INDUSTRIA E COMERCIO LTDA,511
44413,2410100860,G519,FIREFLY BOOKS LTD,410
46638,2701100703,R923,AUSTRALIAN CRANE & MACHINERY P/L,701
47454,2315100179,G519,TRANSFILCO SA,315
51703,2630100092,D3612,RAI PLYWOODS KENYA LIMITED (RAIPLY / RAI PLYWOODS K LIMITED / RAIPLYWOODS K LTD),630
53255,2360100391,G51,INTROPHOTO LTD.,360
53673,2321100359,G51,CAOUTCHOUTIERE DE L'HERAULT SOCAH SA,321
54547,2180100715,D369,PAN ASIA (1981) CO LTD,180
72451,2135100978,D369,NATIONAL STEEL INDUSTRIES LIMITED,135
72977,2557100268,G51,GOLD WAY PANAMA SA,557
73240,2275100703,G51,GUZELIS PORSELEN SANAYI VE TICARET ANONIM SIRKETI,275
87141,2511100688,,DAMENNY IND ECOM DE PRODUCTOS TXTEIS LTD,511
93081,2255100503,D2712,AL YAMAMAH STEEL INDUSTRIES CO,255
99219,2360102576,G51,W H WAGLAND (TEXTILES) LTD,360
101349,2525100284,G51,AUTOMOTRIZ CORAU S.A.,525
101899,2355101144,G519,ALMACENES MARISOL S A (ALMACENES MARISOL) (MARISOL),355
102172,2450114468,G51,NEW FABRIC INC,450
104395,2355101141,D369,SUTELCO.S.A.,355
105246,2135101033,D369,BHUSHAN STEEL & STRIPS LIMITED,135
106097,2450115306,G5171,FABRIC SELECTION INC,450
106713,2140102231,G51,KOHNAN SHOJI CO LTD,140
108103,2135101715,I6399,DELHI METRO RAIL CORPORATION LIMITED,135
109280,2450114903,G519,SK AMERICA INC (MAXLITE),450
110931,2255101038,E4012,SAUDI ELECTRICITY COMPANY (SEC),255
111179,2450115800,G519,HONG CHANG CORP,450
111530,2180101599,D15,VITA FOOD FACTORY (1989) LTD.,180
111903,2117100021,D2321,MYANMAR OIL & GAS ENTERPRISE,117
111978,2140104219,R9399,DODWELL BMS LTD,140
112029,2130104807,D369,CREATIVE WEALTH INTERNATIONAL LIMITED,130
112116,2450113664,G519,FIDELITY INTERNATIONAL CORP,450
112144,2325103033,G51,NESCHEN AKTIENGESELLSCHAFT,325
112449,2450115654,G519,KOMART MARKET PLACE,450
112906,2355100629,G519,JOSE CASAN COLOMAR S A,355
113136,2550101024,D369,TORCIDOS INDUSTRIALS SA DE CV,550
113365,2360102735,G519,JERSEYTEX LTD,360
114067,2325103084,D1814,KLAUS STEILMANN GMBH AND CO KOMMANDITGESELLSCHAFT,325
114160,2550102055,D369,ENVASES DE SINALOA SA DE CV,550
114526,2275101511,G51,DULGEROGLU MENSUCAT SANAYI VE TICARET ANONIM SIRKETI,275
116497,2517100790,G51,ALQUIVEN LTDA,517
116733,2356100033,G501,HYUNDAI AUTO DOO BEOGRAD,356
117692,2255101130,G5189,SAUDI ARABIA DISCS AND BLADES EST,255
118814,2135102386,D15,AMRIT FEEDS LIMITED,135
120724,2275101563,G5171,MIKAN TEKNIK TEKSTIL SANAYI VE DIS TICARET LIMITED SIRKETI,275
120915,2325103183,D369,RIBOTH GESELLSCHAFT ZUR HER STELLUNG VON HYGIENE  UND KOSMETIKARTIKELN MBS,325
120998,2332101520,G519,CARTARIA ITALIANA GRAPIC PAPERS SPA,332
121008,2450117566,D343,ASC INDUSTRIES INC,450
121121,2325103200,M745,ESPRIT EUROPE SERVICES GMBH,325
121510,2140104714,G519,SEIKA CORPORATION,140
121670,2360102717,D369,METALDYNE INTERANATIONAL UK LTD,360
121890,2450115573,G5199,D & G INDUSTRIES INTERNATIONAL INC(D & G INDUSTRIES),450
121950,2630100068,D369,SUPER FOAM LIMITED,630
122292,2255101327,G511,ARABIAN BEMCO CONTRACTING CO LTD,255
122299,6000049611,Q8711,유나이티드픽처스주식회사,100
123463,2450111644,G519,RADIOSHACK INTERNATIONAL PROCUREMENT CORPORATION,450
123506,2694100043,G51,CURE CHEM OVERSEAS (PVT) LTD,694
123789,2560100450,D369,WESTERN COTTON S A,560
124110,2121107941,D369,HARBIN COSLIGHT POWER CO LTD,121
124292,2450117382,G519,JOY SOX  INC,450
124357,2121107890,D369,SHENZHEN BURGEON TECHNOLOGY CO LTD,121
124579,2121101842,D369,ZHEJIANG CEREALS OILS AND FOODSTUFFS IMPORT AND EXPORT CO LTD,121
124715,2327100950,I6113,FAIRPORT SHIPPING LTD,327
124909,2180101763,G5189,SEAWAY SUPPLY AND SERVICE CO LTD,180
125360,2130104943,G51,CHINA UNION INTERNATIONAL TRADING LIMITED,130
125389,2140104345,G51,TECHNO FINE CO LTD(TECHNO FINE KABUSHIKI KAISHA),140
125482,2180100901,G51,PARAGON MACHINERY CO LTD,180
126021,2136102009,D21,PABRIK KERTAS TJIWI KIMIA TBK,136
126323,2140104835,D3699,UF SANGYO CO LTD (UF SANGYO KABUSHIKI KAISHA),140
126338,2121108021,G51,METRO JINJIANG CASH AND CARRY CO LTD,121
126353,2321101868,G519,HMP DIFFUSION TEXCOM,321
126530,2517100907,G519,POLUX SUMINISTROS S A,517
126630,2511101414,D369,COVOLAN INDUSTRIA TEXTIL LTDA,511
126827,2511103763,D179,FIGUEIRA INDUSTRIA TEXTIL LTDA,511
127077,2701102182,G519,VITALITY 4 LIFE PTY LTD,701
127342,2519100033,G519,EMPRESA IMPORTADORA-EXPORTADORA DE OBJETIVOS ELECTROENE RGETICOS(ENERGOIMPORT),519
127352,2511103419,G5219,IAS INTERNATIONAL AIR SUPPLY COMERCIAL E SERVICOS LTDA- EPP(IAS INTERNACIONAL AIR SUPPLY),511
127703,2121109230,G5199,HUBEI PROVINCIAL CEREALS OILS AND FOODSTUFFS I E GROUP CORPORATION,121
127760,2527100153,G51,FRIO PARTES  S A  DE CV,527
127810,6000053632,D17,(주)신화플러스,100
127899,2618100850,D2951,EL ARABY COMPANY FOR ENGINEERING INDUSTRIES SAE (TOSHIBA EL ARABY / EL ARABY ENGINEERING INDUSTRIES COMPANY),618
127975,2450117719,G51,MONDANI HANDBAGS AND ACCESSORIES INC,450
128062,2355101381,M7499,INFOSTOCK EUROPA DE EXTREMADURA SA,355
128374,2703100069,G51,KIWI STEEL NZ LIMITED,703
128536,2450117987,G514,DONG SUNG SUPPLY INC (HAITAI RESTAURANT SUPPLY),450
128942,2165101340,G518,NASCENT MECHATRONICS CORPORATION,165
128986,2450117930,G519,EXCELHIGH INC,450
129009,2355100749,G5189,INDUSTRIAS DE OPTICA SA(INDO),355
129081,2135102719,D3511,VARUN SHIPPING COMPANY LIMITED,135
129242,2121100398,G5181,CHINA NATIONAL BUILDING MATERIALS AND EQUIPMENT IMPORT AND EXPORT CORP,121
130466,2140105106,D369,MURAKAMI CORPORATION(MURAKAMI KAIMEIDO KABUSHIKI KAISHA),140
130553,2220100952,D313,IRAN FANAR LOOL COMPANY,220
130724,2121106542,D2511,JIANGSU XINGDA STEEL TYRE CORD CO LTD,121
130728,2325103520,G519,HAWI ENERGIETECHNIK GMBH,325
130863,2135101224,D369,CONTINENTAL CONTROLS LIMITED,135
130876,2638100045,G51,SITRAM SARL,638
130885,2275101890,D369,HEMA ENDUSTRI A S(HEMA HIDROLIK MAKINA SANAYI VE TICARET A S),275
130929,2121108633,D2711,SHANXI TAIGANG STAINLESS STEEL CO  LTD,121
130941,2356100046,D242,AKCIONARSKO DRUSTVO GALENIKA ZA PROIZVODNJU LEKOVA DENTALA ANTIBIOTIKA FARMACEUTSKIH SIROVINA PARAFARMACEUTIKE VETERINARSKIH PROIZVODA I ADITIVA,356
131054,2121106679,D369,QINGDAO JAEIL ARTS CO  LTD,121
469946,3100011993,D313,(주)세신이엠씨,100
469964,3100012303,D27,나진스틸(주),100
469971,3100012395,D1710,(주)진텍코퍼레이션,100
469989,3100012694,D171,(주)파카,100
470024,3100011865,G5191,(주)동마코퍼레이션,100
470027,3100011868,D3691,제이에이치 트레이딩,100
470047,3100012206,D1731,대윤실업(주),100
470069,3100002808,D3699,삼영화학공업(주),100
470085,3100000041,G5191,SK네트웍스(주),100
470088,3100000049,D2931,동양물산기업(주),100
470096,3100000516,D311,두산중공업(주),100
470099,3100001413,D343,강남필터(주),100
470101,3100001417,D17,(주)성안,100
470107,3100001897,D2933,대모엔지니어링(주),100
470149,3100022872,G5171,(주)신진월드,100
470169,3100023139,G5191,태영무역,100
470207,3100020913,G514,삼미컴머스(주),100
470221,3100021051,D2917,케이피에치이(주),100
470240,3100021035,D181,(주)인텍상역,100
470241,3100021262,D3692,(주)한국뮤즈,100
470246,3100021267,D181,(주)대상어패럴,100
470259,3100021361,D343,(주)언일금속,100
470267,3100020731,G5199,(주)아진교역,100
470316,3100020536,D2612,(주)한국니코,100
470341,3100020765,D2432,대한잉크(주),100
470353,3100013313,G5160,(주)배명금속,100
470393,3100012496,D2712,(주)혁산압연,100
470396,3100012502,F4511,지에스건설(주),100
470425,3100000601,D35,두산인프라코어(주),100
470443,3100006452,G51,(주)형제인터내셔널,100
470448,3100000724,D3219,써니전자(주),100
470452,3100001568,D29,(주)씨앤중공업,100
470458,3100001597,D3219,(주)하이닉스반도체,100
470465,3100004112,G5191,알프-케이에스 무역상사,100
470485,3100002322,D313,극동전선(주),100
470490,3100002995,D315,(주)남영전구,100
470497,3100022882,D3699,태앤씨(주),100
470525,3100023234,D3511,세광중공업(주),100
470592,3100021216,D311,한양전기공업(주),100
470618,3100021640,D300,(주)아트닉스,100
470624,3100021685,D2222,(주)타라 티. 피. 에스,100
470635,3100020885,D1732,리무역(주),100
470637,3100020887,D17,서이무역(주),100
470643,3100020893,D17,(주)해성텍스타일,100
470681,3100020086,D272,(주)영진자원,100
470720,3100020214,D369,(주)삼보,100
470726,3100020261,D343,(주)코다코,100
470738,3100020592,D2711,(주)혜인교역,100
470742,3100012510,G501,(주)세경오토,100
470748,3100020507,D181,(주)디오원,100
470798,3100003624,G5191,(주)한화,100
470800,3100004483,D3219,희성금속(주),100
470808,3100004146,G5191,(주)에스알코퍼레이션,100
470812,3100004303,G519,(주)화인컴퍼니,100
470825,3100005186,D3512,(주)우성아이비,100
470831,3100004961,G5191,(주)유찬무역,100
470834,3100004967,D29,(주)KHE,100
470841,3100005656,D3332,삼성테크윈(주),100
