,상품분류코드,상품분류명,상품분류그룹코드,상품분류그룹명
25149,9013109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25150,901320,레이저기기(레이저 다이오드를 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25151,9013200000,레이저기기(레이저 다이오드를 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25152,901380,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25153,90138010,액정 디바이스,12,"정밀기기, 시계, 악기, 무기류"
25154,9013801010,광전자식 시계용의 것,12,"정밀기기, 시계, 악기, 무기류"
25155,9013801020,전자계산기용의 것,12,"정밀기기, 시계, 악기, 무기류"
25156,9013801030,텔레비젼용의 것,12,"정밀기기, 시계, 악기, 무기류"
25157,9013801090,기타,12,"정밀기기, 시계, 악기, 무기류"
25158,9013801930,텔레비전용,12,"정밀기기, 시계, 악기, 무기류"
25159,9013801990,기타,12,"정밀기기, 시계, 악기, 무기류"
25160,9013802000,"확대경, 루페 및 섬유 카운터",12,"정밀기기, 시계, 악기, 무기류"
25161,9013803000,도어아이,12,"정밀기기, 시계, 악기, 무기류"
25162,9013809000,기타,12,"정밀기기, 시계, 악기, 무기류"
25163,901390,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25164,9013901000,제9013.80.1020호의 것,12,"정밀기기, 시계, 악기, 무기류"
25165,9013902000,무기용 망원 조준기 또는 잠망경의 것,12,"정밀기기, 시계, 악기, 무기류"
25166,9013909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25167,9014,방향탐지용 콤파스와 기타의 항행용 기기,12,"정밀기기, 시계, 악기, 무기류"
25168,901410,방향탐지용 콤파스,12,"정밀기기, 시계, 악기, 무기류"
25169,90141010,자이로식의 것,12,"정밀기기, 시계, 악기, 무기류"
25170,9014101010,항공기용의 것,12,"정밀기기, 시계, 악기, 무기류"
25171,9014101090,기타,12,"정밀기기, 시계, 악기, 무기류"
25172,90141020,자기식의 것,12,"정밀기기, 시계, 악기, 무기류"
25173,9014102010,항공기용의 것,12,"정밀기기, 시계, 악기, 무기류"
25174,9014102090,기타,12,"정밀기기, 시계, 악기, 무기류"
25175,9014109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25176,901420,항공용 또는 우주항행용 기기(콤파스를 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25177,9014200000,항공용 또는 우주항행용 기기(콤파스를 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25178,901480,기타의 항행용 기기,12,"정밀기기, 시계, 악기, 무기류"
25179,9014800000,기타의 항행용 기기,12,"정밀기기, 시계, 악기, 무기류"
25180,9014801000,초음파 어군탐지기 ,12,"정밀기기, 시계, 악기, 무기류"
25181,9014809000,기타,12,"정밀기기, 시계, 악기, 무기류"
25182,901490,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25183,9014901000,항공기용의 것,12,"정밀기기, 시계, 악기, 무기류"
25184,9014909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25185,9015,토지측량기기·수로측량기기·해양측량기기·수리계측기기·기상관측기기·지구물리학용 기기 및 측거의,12,"정밀기기, 시계, 악기, 무기류"
25186,901510,측거의,12,"정밀기기, 시계, 악기, 무기류"
25187,9015100000,측거의,12,"정밀기기, 시계, 악기, 무기류"
25188,901520,경위의와 시거의(태코미터),12,"정밀기기, 시계, 악기, 무기류"
25189,9015200000,경위의와 시거의(태코미터),12,"정밀기기, 시계, 악기, 무기류"
25190,901530,수준기,12,"정밀기기, 시계, 악기, 무기류"
25191,9015300000,수준기,12,"정밀기기, 시계, 악기, 무기류"
25192,901540,사진측량기기,12,"정밀기기, 시계, 악기, 무기류"
25193,9015400000,사진측량기기,12,"정밀기기, 시계, 악기, 무기류"
25194,901580,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25195,9015801000,토지측량용의 것,12,"정밀기기, 시계, 악기, 무기류"
25196,9015802000,수로 측량용의 것,12,"정밀기기, 시계, 악기, 무기류"
25197,9015803000,해양 측량용의 것,12,"정밀기기, 시계, 악기, 무기류"
25198,9015804000,수리 계측용의 것,12,"정밀기기, 시계, 악기, 무기류"
25199,9015805000,기상 관측용의 것,12,"정밀기기, 시계, 악기, 무기류"
25200,9015809000,기타,12,"정밀기기, 시계, 악기, 무기류"
25201,901590,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25202,9015900000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25203,9016,감량 50밀리그램이내의 저울,12,"정밀기기, 시계, 악기, 무기류"
25204,901600,감량 50밀리그램이내의 저울,12,"정밀기기, 시계, 악기, 무기류"
25205,9016001000,직시식의 것,12,"정밀기기, 시계, 악기, 무기류"
25206,9016002000,전자식의 것,12,"정밀기기, 시계, 악기, 무기류"
25207,9016008000,기타,12,"정밀기기, 시계, 악기, 무기류"
25208,9016009000,부분품 및 부속품,12,"정밀기기, 시계, 악기, 무기류"
25209,9017,제도용구·설계용구·또는 계산용구 및 수지식의 길이측정용구로서 이 류의 다른 호에 분류되지 아니한 것에 한한다·,12,"정밀기기, 시계, 악기, 무기류"
25210,901710,제도판을 갖춘 제도기(자동식인지의 여부를 불문한다),12,"정밀기기, 시계, 악기, 무기류"
25211,9017100000,제도판을  갖춘  제도기,12,"정밀기기, 시계, 악기, 무기류"
25212,9017101000,플로터,12,"정밀기기, 시계, 악기, 무기류"
25213,9017109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25214,901720,기타의 제도용구·설계용구 또는 계산용구,12,"정밀기기, 시계, 악기, 무기류"
25215,90172010,제도용구,12,"정밀기기, 시계, 악기, 무기류"
25216,9017201000,제도용구,12,"정밀기기, 시계, 악기, 무기류"
25217,9017201010,플로터,12,"정밀기기, 시계, 악기, 무기류"
25218,9017201090,기타,12,"정밀기기, 시계, 악기, 무기류"
25219,90172020,설계용구,12,"정밀기기, 시계, 악기, 무기류"
25220,9017202000,설계용구,12,"정밀기기, 시계, 악기, 무기류"
25221,9017202010,플로터,12,"정밀기기, 시계, 악기, 무기류"
25222,9017202090,기타,12,"정밀기기, 시계, 악기, 무기류"
25223,9017203000,계산용구,12,"정밀기기, 시계, 악기, 무기류"
25224,9017204000,패턴형성기(사진 감광액이 도포된 감광판으로 부터 마스크와 레티클을 제조하기 위해 사용되는 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25225,9017209000,기타,12,"정밀기기, 시계, 악기, 무기류"
25226,901730,마이크로미터·캘리퍼스와 게이지류,12,"정밀기기, 시계, 악기, 무기류"
25227,9017301000,마이크로미터,12,"정밀기기, 시계, 악기, 무기류"
25228,9017302000,다이알 게이지류,12,"정밀기기, 시계, 악기, 무기류"
25229,9017303000,버어니어 캘리퍼스,12,"정밀기기, 시계, 악기, 무기류"
25230,9017309000,기타,12,"정밀기기, 시계, 악기, 무기류"
25231,901780,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25232,9017801000,눈금이 든 곧은자와 줄자,12,"정밀기기, 시계, 악기, 무기류"
25233,90178090,기 타,12,"정밀기기, 시계, 악기, 무기류"
25234,9017809010,반도체 제조용의 것,12,"정밀기기, 시계, 악기, 무기류"
25235,9017809090,기타,12,"정밀기기, 시계, 악기, 무기류"
25236,901790,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25237,90179010,반도체 제조용의 것,12,"정밀기기, 시계, 악기, 무기류"
25238,9017901000,반도체 제조용의 것,12,"정밀기기, 시계, 악기, 무기류"
25239,9017901010,제9017.20.4000호의것,12,"정밀기기, 시계, 악기, 무기류"
25240,9017901090,기타,12,"정밀기기, 시계, 악기, 무기류"
25241,90179090,기타,12,"정밀기기, 시계, 악기, 무기류"
25242,9017909010,플로터용 인쇄회로조립품(제8534호의 인쇄회로로 구성된 것에 한한다),12,"정밀기기, 시계, 악기, 무기류"
25243,9017909020,"플로터용 평판디스플레이(LCD, EL, 플라즈마, 기타 다른기술을 이용한 것을 포함한다)",12,"정밀기기, 시계, 악기, 무기류"
25244,9017909090,기타,12,"정밀기기, 시계, 악기, 무기류"
25245,9018,의료용 또는 수의용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25246,90181,1. 전기식 진단용 기기,12,"정밀기기, 시계, 악기, 무기류"
25247,901811,심전계,12,"정밀기기, 시계, 악기, 무기류"
25248,9018111000,심전계,12,"정밀기기, 시계, 악기, 무기류"
25249,9018119000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25250,901812,초음파 영상진단기,12,"정밀기기, 시계, 악기, 무기류"
25251,9018120000,초음파 영상진단기,12,"정밀기기, 시계, 악기, 무기류"
25252,9018121000,초음파 영상진단기,12,"정밀기기, 시계, 악기, 무기류"
25253,9018129000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25254,901813,자기공명 촬영기기,12,"정밀기기, 시계, 악기, 무기류"
25255,9018130000,자기공명 촬영기기,12,"정밀기기, 시계, 악기, 무기류"
25256,9018131000,자기공명 촬영기기,12,"정밀기기, 시계, 악기, 무기류"
25257,9018139000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25258,901814,신티그래픽식 진단기기,12,"정밀기기, 시계, 악기, 무기류"
25259,9018140000,신티그래픽식 진단기기,12,"정밀기기, 시계, 악기, 무기류"
25260,901819,기 타,12,"정밀기기, 시계, 악기, 무기류"
25261,9018191000,뇌파계,12,"정밀기기, 시계, 악기, 무기류"
25262,9018192000,청력검사용 기구,12,"정밀기기, 시계, 악기, 무기류"
25263,9018194000,혈압측정기기,12,"정밀기기, 시계, 악기, 무기류"
25264,9018197000,환자 감시장치,12,"정밀기기, 시계, 악기, 무기류"
25265,9018198000,기타,12,"정밀기기, 시계, 악기, 무기류"
25266,9018199000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25267,901820,2. 자외선 또는 적외선 응용기기,12,"정밀기기, 시계, 악기, 무기류"
25268,9018201000,자외선 또는 적외선 응용기기,12,"정밀기기, 시계, 악기, 무기류"
25269,90182090,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25270,9018209000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25271,90183,"3. 주사기, 바늘·캐디터·케눌러와 이와 유사한 물품",12,"정밀기기, 시계, 악기, 무기류"
25272,901831,주사기(바늘의 부착여부를 불문한다),12,"정밀기기, 시계, 악기, 무기류"
25273,9018310000,주사기(바늘의 부착여부를 불문한다),12,"정밀기기, 시계, 악기, 무기류"
25274,901832,관 모양의 금속제 바늘 및 봉합용 바늘,12,"정밀기기, 시계, 악기, 무기류"
25275,9018321000,주사침,12,"정밀기기, 시계, 악기, 무기류"
25276,9018322000,봉합침,12,"정밀기기, 시계, 악기, 무기류"
25277,9018329000,기타,12,"정밀기기, 시계, 악기, 무기류"
25278,901839,기 타,12,"정밀기기, 시계, 악기, 무기류"
25279,9018391000,수혈세트와 수액세트,12,"정밀기기, 시계, 악기, 무기류"
25280,9018392000,캐디터,12,"정밀기기, 시계, 악기, 무기류"
25281,9018398000,기타,12,"정밀기기, 시계, 악기, 무기류"
25282,9018399000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25283,90184,4. 치과용 기타 기기,12,"정밀기기, 시계, 악기, 무기류"
25284,901841,치과용 드릴엔진,12,"정밀기기, 시계, 악기, 무기류"
25285,9018411000,치과용 드릴 엔진,12,"정밀기기, 시계, 악기, 무기류"
25286,9018419000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25287,901849,기 타,12,"정밀기기, 시계, 악기, 무기류"
25288,9018491000,치과용 바아,12,"정밀기기, 시계, 악기, 무기류"
25289,9018492000,치과용 유니트,12,"정밀기기, 시계, 악기, 무기류"
25290,9018493000,치석 제거기,12,"정밀기기, 시계, 악기, 무기류"
25291,9018498000,기타,12,"정밀기기, 시계, 악기, 무기류"
25292,9018499000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25293,901850,5. 안과용의 기타 기기,12,"정밀기기, 시계, 악기, 무기류"
25294,90185010,"안과용 기기
",12,"정밀기기, 시계, 악기, 무기류"
25295,9018501000,안과용 기기,12,"정밀기기, 시계, 악기, 무기류"
25296,9018501010,레이저 작동식 기기,12,"정밀기기, 시계, 악기, 무기류"
25297,9018501090,기타,12,"정밀기기, 시계, 악기, 무기류"
25298,9018509000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25299,901890,6 기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25300,9018901000,가. 임신진단기,12,"정밀기기, 시계, 악기, 무기류"
25301,90189020,외과수술용 기기,12,"정밀기기, 시계, 악기, 무기류"
25302,9018902010,레이저 작동식 기기,12,"정밀기기, 시계, 악기, 무기류"
25303,9018902090,기타,12,"정밀기기, 시계, 악기, 무기류"
25304,9018903000,산부인과용 기기,12,"정밀기기, 시계, 악기, 무기류"
25305,9018904000,"내시경(위내시경, 복막경, 방광경과 이와 유사한 것으로 한정한다)",12,"정밀기기, 시계, 악기, 무기류"
25306,9018905000,인공신장기(인공신장기용 투석기를 포함한다),12,"정밀기기, 시계, 악기, 무기류"
25307,9018906000,전기신경자극기,12,"정밀기기, 시계, 악기, 무기류"
25308,9018907000,수의과용 기기,12,"정밀기기, 시계, 악기, 무기류"
25309,9018908,기타,12,"정밀기기, 시계, 악기, 무기류"
25310,9018908010,레이저 작동식 기기,12,"정밀기기, 시계, 악기, 무기류"
25311,9018908090,기타,12,"정밀기기, 시계, 악기, 무기류"
25312,90189081,"피부과용 기기
",12,"정밀기기, 시계, 악기, 무기류"
25313,9018908110,"레이저 작동식 기기
",12,"정밀기기, 시계, 악기, 무기류"
25314,9018908190,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25315,9018908900,"기타
",12,"정밀기기, 시계, 악기, 무기류"
25316,90189090,나. 기 타,12,"정밀기기, 시계, 악기, 무기류"
25317,9018909000,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25318,9018909010,기타의 일반외과용 기기,12,"정밀기기, 시계, 악기, 무기류"
25319,9018909011,레이저 작동식 기기,12,"정밀기기, 시계, 악기, 무기류"
25320,9018909019,기타,12,"정밀기기, 시계, 악기, 무기류"
25321,9018909020,산부인과용 기기,12,"정밀기기, 시계, 악기, 무기류"
25322,9018909030,"내시경(위내시경, 복막경, 방광경 등 이와 유사한 것)",12,"정밀기기, 시계, 악기, 무기류"
25323,9018909040,인공신장기,12,"정밀기기, 시계, 악기, 무기류"
25324,9018909050,인공신장기용 투석기,12,"정밀기기, 시계, 악기, 무기류"
25325,9018909060,수의용 기기,12,"정밀기기, 시계, 악기, 무기류"
25326,9018909071,내과용ㆍ피부과용의 것,12,"정밀기기, 시계, 악기, 무기류"
25327,9018909079,기타,12,"정밀기기, 시계, 악기, 무기류"
25328,9018909080,기타,12,"정밀기기, 시계, 악기, 무기류"
25329,9018909090,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25330,9019,"기계요법용 기기, 맛사지용 기기, 심리학적 적성검사용 기기 및 오존 흡입기·산소 흡입기·에어로졸 치료기·인공 호흡기 또는 기타의 치료용 호흡기기",12,"정밀기기, 시계, 악기, 무기류"
25331,901910,"기계요법용 기기, 맛사지용 기기 및 심리학적 적성검사용 기기",12,"정밀기기, 시계, 악기, 무기류"
25332,9019101000,기계요법용 기기,12,"정밀기기, 시계, 악기, 무기류"
25333,9019102000,맛사지용 기기,12,"정밀기기, 시계, 악기, 무기류"
25334,9019103000,심리학적 적성검사용 기기,12,"정밀기기, 시계, 악기, 무기류"
25335,9019109000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25336,901920,오존 흡입기·산소 흡입기·에어로졸 치료기·인공 호흡기 또는 기타의 치료용 호흡기기,12,"정밀기기, 시계, 악기, 무기류"
25337,9019201000,오존 흡입기,12,"정밀기기, 시계, 악기, 무기류"
25338,9019202000,산소 흡입기,12,"정밀기기, 시계, 악기, 무기류"
25339,9019203000,에어로졸 치료기,12,"정밀기기, 시계, 악기, 무기류"
25340,9019204000,인공호흡기,12,"정밀기기, 시계, 악기, 무기류"
25341,9019208000,기타,12,"정밀기기, 시계, 악기, 무기류"
25342,9019209000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25343,9020,기타의 호흡용 기기와 가스 마스크,12,"정밀기기, 시계, 악기, 무기류"
25344,902000,기타의 호흡용 기기와 가스 마스크,12,"정밀기기, 시계, 악기, 무기류"
25345,9020001000,가스마스크,12,"정밀기기, 시계, 악기, 무기류"
25346,9020008000,기타의 호흡용 기기,12,"정밀기기, 시계, 악기, 무기류"
25347,9020009000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25348,9021,"정형외과용의 기기, 골절치료용의 부목과 기타 골절치료구, 인조의 인체부분 및 결함 또는 불구를 보정하기 위하여 착용 또는 휴대하거나 인체에 삽입하는 보청기와 기타의 기기",12,"정밀기기, 시계, 악기, 무기류"
25349,902110,정형외과용 또는 골절치료용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25350,9021100000,정형외과용 또는 골절치료용의 기기,12,"정밀기기, 시계, 악기, 무기류"
25351,9021101000,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,12,"정밀기기, 시계, 악기, 무기류"
25352,9021109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25353,90212,의치와 치과용품,12,"정밀기기, 시계, 악기, 무기류"
25354,902121,의치,12,"정밀기기, 시계, 악기, 무기류"
25355,9021210000,의치,12,"정밀기기, 시계, 악기, 무기류"
25356,902129,기타,12,"정밀기기, 시계, 악기, 무기류"
25357,9021290000,기타,12,"정밀기기, 시계, 악기, 무기류"
25358,90213,기타 인조의 인체 부분,12,"정밀기기, 시계, 악기, 무기류"
25359,902131,인조관절,12,"정밀기기, 시계, 악기, 무기류"
25360,9021310000,인조관절,12,"정밀기기, 시계, 악기, 무기류"
25361,902139,기타,12,"정밀기기, 시계, 악기, 무기류"
25362,9021390000,기타,12,"정밀기기, 시계, 악기, 무기류"
25363,9021391000,인공수정체,12,"정밀기기, 시계, 악기, 무기류"
25364,9021399000,기타,12,"정밀기기, 시계, 악기, 무기류"
25365,902140,보청기(부분품과 부속품을 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25366,9021400000,보청기(부분품과 부속품을 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25367,902150,심장박동기(부분품과 부속품을 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25368,9021500000,심장박동기(부분품과 부속품을 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25369,902190,기 타,12,"정밀기기, 시계, 악기, 무기류"
25370,90219010,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것으로 인체에 삽입되는 것(정형외과용이나 골절치료용의 것을 제외한다),12,"정밀기기, 시계, 악기, 무기류"
25371,9021901000,스크류우·스테이블·핀 기타 이와 유사한 것으로 인체에 삽입되는 것,12,"정밀기기, 시계, 악기, 무기류"
25372,9021901010,스텐트,12,"정밀기기, 시계, 악기, 무기류"
25373,9021901090,기타,12,"정밀기기, 시계, 악기, 무기류"
25374,9021908000,기타,12,"정밀기기, 시계, 악기, 무기류"
25375,9021909000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25376,9022,엑스선이나 알파선·베타선 또는 감마선을 사용하는 기기,12,"정밀기기, 시계, 악기, 무기류"
25377,90221,엑스선을 사용하는 기기,12,"정밀기기, 시계, 악기, 무기류"
25378,902212,컴퓨터 단층촬영기기,12,"정밀기기, 시계, 악기, 무기류"
25379,9022120000,컴퓨터 단층촬영기기,12,"정밀기기, 시계, 악기, 무기류"
25380,902213,기타(치과용의 것),12,"정밀기기, 시계, 악기, 무기류"
25381,9022130000,기타(치과용의 것),12,"정밀기기, 시계, 악기, 무기류"
25382,902214,기타,12,"정밀기기, 시계, 악기, 무기류"
25383,90221410,의료용의 것,12,"정밀기기, 시계, 악기, 무기류"
25384,9022141020,혈관조영 촬영장치,12,"정밀기기, 시계, 악기, 무기류"
25385,9022141030,뼈(골)밀도측정기,12,"정밀기기, 시계, 악기, 무기류"
25386,9022141090,기타,12,"정밀기기, 시계, 악기, 무기류"
25387,9022142000,수의용의 것,12,"정밀기기, 시계, 악기, 무기류"
25388,902219,기타 용도의 것,12,"정밀기기, 시계, 악기, 무기류"
25389,9022191000,물리 또는 화학시험용의 것,12,"정밀기기, 시계, 악기, 무기류"
25390,9022192000,공업용의 것,12,"정밀기기, 시계, 악기, 무기류"
25391,9022199000,기타,12,"정밀기기, 시계, 악기, 무기류"
25392,90222,알파선·베타선 또는 감마선을 사용하는 기기,12,"정밀기기, 시계, 악기, 무기류"
25393,902221,의료용 또는 수의용의 것,12,"정밀기기, 시계, 악기, 무기류"
25394,90222110,의료용의 것,12,"정밀기기, 시계, 악기, 무기류"
25395,9022211010,감마사진기 장치,12,"정밀기기, 시계, 악기, 무기류"
25396,9022211020,선형 가속치료 장치,12,"정밀기기, 시계, 악기, 무기류"
25397,9022211030,코발트 치료기,12,"정밀기기, 시계, 악기, 무기류"
25398,9022211090,기타,12,"정밀기기, 시계, 악기, 무기류"
25399,9022212000,수의용의 것,12,"정밀기기, 시계, 악기, 무기류"
25400,902229,기타 용도의 것,12,"정밀기기, 시계, 악기, 무기류"
25401,9022291000,물리 또는 화학시험용의 것,12,"정밀기기, 시계, 악기, 무기류"
25402,9022292000,공업용의 것,12,"정밀기기, 시계, 악기, 무기류"
25403,9022299000,기타,12,"정밀기기, 시계, 악기, 무기류"
25404,902230,엑스선관,12,"정밀기기, 시계, 악기, 무기류"
25405,9022300000,엑스선관,12,"정밀기기, 시계, 악기, 무기류"
25406,902290,기타,12,"정밀기기, 시계, 악기, 무기류"
25407,90229010,기 기,12,"정밀기기, 시계, 악기, 무기류"
25408,9022901010,엑스선 발생기,12,"정밀기기, 시계, 악기, 무기류"
25409,9022901020,엑스선의 스크린,12,"정밀기기, 시계, 악기, 무기류"
25410,9022901030,엑스선용 고압발생기,12,"정밀기기, 시계, 악기, 무기류"
25411,9022901090,기타,12,"정밀기기, 시계, 악기, 무기류"
25412,90229090,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25413,9022909000,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25414,9022909010,엑스선을 사용하는 기기의 것,12,"정밀기기, 시계, 악기, 무기류"
25415,9022909090,기타,12,"정밀기기, 시계, 악기, 무기류"
25416,9023,실물설명용에만 적합한 기기와 모형,12,"정밀기기, 시계, 악기, 무기류"
25417,902300,실물설명용에만 적합한 기기와 모형,12,"정밀기기, 시계, 악기, 무기류"
25418,9023001000,인체 또는 동물의 해부 전시모형,12,"정밀기기, 시계, 악기, 무기류"
25419,9023009000,기타,12,"정밀기기, 시계, 악기, 무기류"
25420,9024,재료의 경도·항장력·압축성·탄성 또는 기타 기계적 성질의 시험용 기기,12,"정밀기기, 시계, 악기, 무기류"
25421,902410,금속재료 시험기기,12,"정밀기기, 시계, 악기, 무기류"
25422,9024101000,경도시험기,12,"정밀기기, 시계, 악기, 무기류"
25423,9024102000,항장력(인장)시험기,12,"정밀기기, 시계, 악기, 무기류"
25424,9024103000,압축시험기,12,"정밀기기, 시계, 악기, 무기류"
25425,9024104000,피로시험기,12,"정밀기기, 시계, 악기, 무기류"
25426,9024105000,만능시험기,12,"정밀기기, 시계, 악기, 무기류"
25427,9024106000,"인쇄회로기판, 반도체 디바이스 및 전자집적회로의 볼이나 와이어의 접착력ㆍ전단력 측정을 위한 기기
",12,"정밀기기, 시계, 악기, 무기류"
25428,9024109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25429,902480,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25430,90248010,방직용 섬유시험기,12,"정밀기기, 시계, 악기, 무기류"
25431,9024801010,신축시험기,12,"정밀기기, 시계, 악기, 무기류"
25432,9024801020,마모시험기,12,"정밀기기, 시계, 악기, 무기류"
25433,9024801090,기타,12,"정밀기기, 시계, 악기, 무기류"
25434,90248090,기타의 시험기,12,"정밀기기, 시계, 악기, 무기류"
25435,9024809010,탄성시험기,12,"정밀기기, 시계, 악기, 무기류"
25436,9024809020,소성시험기,12,"정밀기기, 시계, 악기, 무기류"
25437,9024809090,기타,12,"정밀기기, 시계, 악기, 무기류"
25438,902490,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25439,9024901000,센서(특정의 변화량을 감지하는 소자로서 감지된 신호를 전기적신호로 변환하는 장치를 갖춘 것인지의 여부를 불문한다),12,"정밀기기, 시계, 악기, 무기류"
25440,9024909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25441,9025,액체 비중계와 이와 유사한 부력식 측정기·온도계·고온계·기압계·습도계와 건습 습도계,12,"정밀기기, 시계, 악기, 무기류"
25442,90251,온도계와 고온계,12,"정밀기기, 시계, 악기, 무기류"
25443,902511,액체를넣은것(직시식의것에한한다),12,"정밀기기, 시계, 악기, 무기류"
25444,9025110000,액체를넣은것(직시식의것에한한다),12,"정밀기기, 시계, 악기, 무기류"
25445,9025111000,의료용 또는 수의용 온도계,12,"정밀기기, 시계, 악기, 무기류"
25446,9025119000,기타,12,"정밀기기, 시계, 악기, 무기류"
25447,902519,기 타,12,"정밀기기, 시계, 악기, 무기류"
25448,9025191000,온도계,12,"정밀기기, 시계, 악기, 무기류"
25449,90251920,고온계,12,"정밀기기, 시계, 악기, 무기류"
25450,9025192010,광학식 고온계,12,"정밀기기, 시계, 악기, 무기류"
25451,9025192090,기타,12,"정밀기기, 시계, 악기, 무기류"
25452,902580,기타의 기기,12,"정밀기기, 시계, 악기, 무기류"
25453,9025801000,액체 비중계 기타 이와 유사한 부력식 측정기,12,"정밀기기, 시계, 악기, 무기류"
25454,90258020,기압계,12,"정밀기기, 시계, 악기, 무기류"
25455,9025802000,"기압계(다른기기와 결합되지 않은 것으로 한정한다)
",12,"정밀기기, 시계, 악기, 무기류"
25456,9025802010,수은 기압계,12,"정밀기기, 시계, 악기, 무기류"
25457,9025802090,기타,12,"정밀기기, 시계, 악기, 무기류"
25458,90258030,습도계,12,"정밀기기, 시계, 악기, 무기류"
25459,9025803000,"습도계
",12,"정밀기기, 시계, 악기, 무기류"
25460,9025803010,건습구 습도계,12,"정밀기기, 시계, 악기, 무기류"
25461,9025803020,모발 습도계,12,"정밀기기, 시계, 악기, 무기류"
25462,9025803090,기타,12,"정밀기기, 시계, 악기, 무기류"
25463,9025809000,기타,12,"정밀기기, 시계, 악기, 무기류"
25464,902590,부분품과 부속품,12,"정밀기기, 시계, 악기, 무기류"
25465,9025900000,"부분품과 부속품
",12,"정밀기기, 시계, 악기, 무기류"
25466,9025901,센서,12,"정밀기기, 시계, 악기, 무기류"
25467,9025901100,온도센서,12,"정밀기기, 시계, 악기, 무기류"
25468,9025901200,습도센서,12,"정밀기기, 시계, 악기, 무기류"
25469,9025901900,기타센서,12,"정밀기기, 시계, 악기, 무기류"
25470,9025909000,기타,12,"정밀기기, 시계, 악기, 무기류"
25471,9026,"액체 또는 기체의 유량·액면·압력 또는 기타 변량의 측정 또는 검사용의 기기·다만, 제9014호·제9015호·제9028호 또는 제9032호의 것을 제외한다·",12,"정밀기기, 시계, 악기, 무기류"
25472,902610,액체의 유량 또는 액면의 측정 또는 검사용의 것,12,"정밀기기, 시계, 악기, 무기류"
25473,9026101000,유량계,12,"정밀기기, 시계, 악기, 무기류"
25474,9026102000,액면계,12,"정밀기기, 시계, 악기, 무기류"
25475,9026109000,기타,12,"정밀기기, 시계, 악기, 무기류"
25476,902620,압력의 측정 또는 검사용의 것,12,"정밀기기, 시계, 악기, 무기류"
25477,9026201,압력계,12,"정밀기기, 시계, 악기, 무기류"
25478,90262011,일반형의 것,12,"정밀기기, 시계, 악기, 무기류"
25479,9026201110,액체형의 것,12,"정밀기기, 시계, 악기, 무기류"
